1.892872140934087156e+03,1.892872140934087156e+03,1.892872140934087156e+03,1.892872140934087156e+03,1.892872140934087156e+03,1.892872140934087156e+03
1.892872140934087156e+03,1.892872140934087156e+03,1.892909511561798809e+03,1.892897931788162396e+03,1.892885019114966099e+03,1.892872140934087156e+03
1.892872140934087156e+03,1.892885028931576016e+03,1.892972812507888648e+03,1.892909570778890156e+03,1.892910814901545791e+03,1.892910789747228137e+03
1.892872140934087156e+03,1.892999825313968586e+03,1.893089093519115977e+03,1.892931675162719785e+03,1.892974080781403927e+03,1.893122809908040836e+03
1.892897939516524502e+03,1.893112397412146265e+03,1.893207656516876568e+03,1.893055031161073430e+03,1.893010350524423984e+03,1.893347875044426246e+03
1.892975340851379087e+03,1.893359797707155849e+03,1.893446181541369242e+03,1.893267102504137029e+03,1.893110157689000744e+03,1.893650242446734183e+03
1.892975340851379087e+03,1.893594240322533096e+03,1.893643086531534436e+03,1.893416139960137571e+03,1.893318659825094073e+03,1.894108777445030000e+03
1.893038706594850510e+03,1.893886352429226918e+03,1.893980237229979139e+03,1.893529736949442622e+03,1.893553205888915272e+03,1.894543134970129586e+03
1.893116410249009959e+03,1.894154686284820627e+03,1.894224179645949107e+03,1.893729800084931867e+03,1.893757910480910368e+03,1.894923454204833206e+03
1.893178647698772693e+03,1.894344857782224835e+03,1.894481050039039928e+03,1.893961558945313072e+03,1.893957043996211041e+03,1.895189758380428430e+03
1.893343901923888779e+03,1.894589324506871890e+03,1.894721371150214964e+03,1.894113647697223087e+03,1.894243893187630192e+03,1.895386695316921077e+03
1.893634425212641418e+03,1.894882567128156097e+03,1.894958023393555777e+03,1.894348229353674242e+03,1.894403022687396060e+03,1.895732661103385453e+03
1.893820544830762174e+03,1.895102943147749329e+03,1.895131945461969735e+03,1.894612545415789555e+03,1.894707937495852775e+03,1.896005599225636615e+03
1.893989932559768931e+03,1.895318373577690636e+03,1.895408207208801741e+03,1.894729591000467508e+03,1.894803369791495697e+03,1.896334711391659539e+03
1.894129468222985224e+03,1.895491063404435636e+03,1.895627428935178841e+03,1.894918847929544199e+03,1.894927426317623258e+03,1.896559257349357722e+03
1.894245423355456069e+03,1.895752132883015520e+03,1.895861592646425606e+03,1.895134857858497526e+03,1.895108001633590220e+03,1.896818487757013600e+03
1.894379442214919663e+03,1.895937639203185199e+03,1.896012407068443054e+03,1.895297431157029450e+03,1.895297944493886689e+03,1.897053415635763486e+03
1.894499915856950793e+03,1.896133240233961487e+03,1.896187237132308155e+03,1.895438960413031737e+03,1.895378522579338551e+03,1.897266228037652354e+03
1.894698555554163022e+03,1.896396377798190315e+03,1.896362323780954739e+03,1.895736755672243362e+03,1.895483895695170986e+03,1.897428904290385162e+03
1.894828919096019490e+03,1.896563764199710931e+03,1.896550327347294342e+03,1.895889765014401519e+03,1.895636998506382497e+03,1.897653364611194775e+03
1.894986489030461826e+03,1.896733458575342411e+03,1.896713297940118991e+03,1.896081215298600682e+03,1.895898877977263737e+03,1.897895179442220297e+03
1.895158564235040785e+03,1.896956652811827553e+03,1.896829520464231109e+03,1.896263947577265981e+03,1.896119223321511072e+03,1.898073597393015916e+03
1.895348245249049342e+03,1.897186364712931891e+03,1.896987954959136687e+03,1.896493496403837980e+03,1.896235086234857135e+03,1.898247440570626623e+03
1.895496499556315257e+03,1.897401524677380394e+03,1.897263683145177538e+03,1.896678716377691217e+03,1.896328739948553221e+03,1.898536353987339453e+03
1.895592144195939682e+03,1.897585391785359661e+03,1.897440507531355252e+03,1.896873528428611735e+03,1.896533754385814063e+03,1.898719848620224184e+03
1.895703220104561979e+03,1.897753728911265853e+03,1.897571524024572909e+03,1.897070079794368212e+03,1.896703778611664120e+03,1.898891427994321702e+03
1.895819347489630218e+03,1.897941001010568698e+03,1.897772645092777566e+03,1.897231179373205350e+03,1.896785748174935634e+03,1.899094389910380414e+03
1.895942209914915111e+03,1.898189127099983125e+03,1.898013380573077939e+03,1.897361838422883466e+03,1.896842927678404521e+03,1.899274154746502290e+03
1.896035649616193950e+03,1.898386158182118606e+03,1.898189291044032416e+03,1.897509725557921456e+03,1.896998013617914467e+03,1.899447225261931862e+03
1.896222777260213434e+03,1.898515155683706098e+03,1.898369037359219874e+03,1.897619446195114051e+03,1.897080774585218478e+03,1.899629440677550974e+03
1.896310137547828617e+03,1.898725241992381370e+03,1.898538913787192541e+03,1.897753823262743254e+03,1.897214750999646185e+03,1.899813872903868059e+03
1.896399101553867922e+03,1.898854398173223672e+03,1.898702307049269393e+03,1.897898220250214081e+03,1.897389218900222431e+03,1.899973353849186879e+03
1.896489768538541966e+03,1.899008622928531167e+03,1.898800953459628545e+03,1.898091884934007567e+03,1.897559170538841272e+03,1.900093811298698256e+03
1.896593733251200092e+03,1.899150490313820001e+03,1.898968573728854153e+03,1.898186723411367893e+03,1.897679207119376770e+03,1.900239703292478907e+03
1.896771313555645975e+03,1.899276629440918668e+03,1.899060894469987034e+03,1.898278387778892238e+03,1.897772992819155661e+03,1.900419983506691779e+03
1.896925466121151658e+03,1.899433588947751332e+03,1.899156377087697138e+03,1.898383037934055892e+03,1.897880174028932743e+03,1.900545198397810054e+03
1.897073365610793417e+03,1.899594670691188185e+03,1.899314732569007219e+03,1.898480420929175125e+03,1.897992300004827257e+03,1.900676107895905034e+03
1.897238494760578305e+03,1.899655129996069036e+03,1.899427047127703418e+03,1.898600229057110937e+03,1.898137316850232310e+03,1.900784784163729455e+03
1.897308178804414410e+03,1.899800371745214989e+03,1.899508138402864461e+03,1.898751934770173193e+03,1.898244609508683197e+03,1.900932164800262854e+03
1.897412974798055757e+03,1.899991265564435935e+03,1.899622151101875261e+03,1.898856501714343722e+03,1.898392962899932400e+03,1.901052294416138238e+03
1.897524103174480160e+03,1.900108287119273655e+03,1.899756103026413030e+03,1.898963345220902511e+03,1.898511705094129638e+03,1.901178483034315605e+03
1.897612793226255462e+03,1.900198718657496329e+03,1.899888750101806863e+03,1.899103575935707795e+03,1.898602884970692912e+03,1.901255156939902918e+03
1.897722240573175895e+03,1.900318795501620798e+03,1.900016962492123639e+03,1.899284031982818988e+03,1.898762912328269522e+03,1.901351661574535228e+03
1.897784692349656552e+03,1.900459910270888940e+03,1.900109764128109873e+03,1.899388817056983726e+03,1.898846843897728377e+03,1.901516998269849182e+03
1.897889482110467952e+03,1.900552066675706783e+03,1.900198314079567353e+03,1.899507637801832971e+03,1.898971271258955539e+03,1.901586756511334443e+03
1.898029911328271510e+03,1.900658774864699808e+03,1.900283003798314212e+03,1.899573965866238041e+03,1.899070309921150283e+03,1.901649864590621746e+03
1.898144608340188370e+03,1.900746295698281074e+03,1.900360705760598876e+03,1.899652431912285010e+03,1.899228991447613907e+03,1.901724202834111793e+03
1.898199344450596527e+03,1.900812883970883604e+03,1.900441292854703988e+03,1.899733637322384538e+03,1.899311698355393673e+03,1.901807846627387562e+03
1.898314493631859705e+03,1.900931492751563610e+03,1.900496971478827618e+03,1.899785328923054522e+03,1.899411361477245691e+03,1.901855745448266362e+03
1.898413365457993223e+03,1.901024109502094689e+03,1.900572465031260208e+03,1.899903671337119249e+03,1.899530468182733784e+03,1.901910165488091025e+03
1.898491415661697829e+03,1.901129674223949223e+03,1.900725002297978335e+03,1.900017360740101140e+03,1.899644791281976950e+03,1.901951825126791164e+03
1.898605209778834706e+03,1.901196775202819936e+03,1.900792233221821107e+03,1.900124073803101055e+03,1.899735795415150733e+03,1.902002803393771728e+03
1.898704064297345212e+03,1.901273340961377471e+03,1.900915789498978029e+03,1.900199453655607840e+03,1.899826232857353261e+03,1.902063375094961430e+03
1.898823654500448811e+03,1.901354887182582615e+03,1.901021607165369915e+03,1.900241179632613921e+03,1.899910484619301542e+03,1.902135278905936502e+03
1.898896940687066717e+03,1.901481830551253324e+03,1.901084671002899995e+03,1.900286141120839375e+03,1.899971539328198787e+03,1.902182541593226915e+03
1.898972180292442999e+03,1.901550558031536639e+03,1.901141195341936736e+03,1.900320263001754483e+03,1.900070063579252064e+03,1.902232308139921770e+03
1.899061062372005608e+03,1.901621359602559778e+03,1.901216538828240800e+03,1.900415629313934915e+03,1.900158705130333601e+03,1.902258586220683128e+03
1.899167076134696572e+03,1.901677127178089222e+03,1.901274359188176959e+03,1.900495509243819470e+03,1.900242648137405013e+03,1.902302347334262777e+03
1.899269225673867368e+03,1.901764755896663473e+03,1.901333821566797496e+03,1.900596591659146043e+03,1.900313315333075479e+03,1.902326677400855033e+03
1.899381775832152698e+03,1.901843346318348949e+03,1.901390033514172728e+03,1.900682966957703684e+03,1.900397800600840810e+03,1.902356919890170275e+03
1.899437162821182255e+03,1.901904196130900118e+03,1.901432458761575845e+03,1.900744045615852656e+03,1.900557552958309770e+03,1.902402631205347006e+03
1.899540560381371733e+03,1.901940871141720436e+03,1.901521348087836714e+03,1.900790549732972750e+03,1.900632431359916836e+03,1.902470856962746439e+03
1.899620380318308435e+03,1.901979440322678101e+03,1.901586493554930030e+03,1.900875185239602615e+03,1.900747546730350223e+03,1.902508097895108449e+03
1.899710312814820554e+03,1.902028539141203510e+03,1.901651947039213155e+03,1.900961383357137038e+03,1.900878180117635111e+03,1.902546349339985682e+03
1.899832483357372894e+03,1.902072735093323217e+03,1.901717426694254982e+03,1.901022208199505258e+03,1.900937547509516435e+03,1.902569467215931581e+03
1.899931553742567075e+03,1.902113805014182617e+03,1.901767583452744930e+03,1.901060712388112734e+03,1.900992936277356421e+03,1.902598058165343900e+03
1.900009741166763661e+03,1.902157256140281106e+03,1.901806954308810646e+03,1.901103255504585832e+03,1.901108715362378234e+03,1.902611597196458661e+03
1.900098595027658348e+03,1.902200335959484391e+03,1.901844840966215088e+03,1.901147698069596800e+03,1.901163085766803079e+03,1.902645590445013113e+03
1.900174310730659499e+03,1.902257445101255826e+03,1.901881740848585650e+03,1.901223536055013938e+03,1.901201481106856136e+03,1.902667354916244449e+03
1.900265212299937502e+03,1.902294563443480001e+03,1.901929226319421105e+03,1.901297686436538015e+03,1.901252155484382683e+03,1.902674288775225250e+03
1.900321318901666018e+03,1.902331480578518722e+03,1.901975126861394756e+03,1.901351413796395263e+03,1.901325994696092948e+03,1.902695339475015999e+03
1.900375102820162738e+03,1.902381524402802825e+03,1.902015344520878898e+03,1.901420191919922217e+03,1.901380768196629333e+03,1.902712019368949768e+03
1.900436859750556323e+03,1.902405918228977498e+03,1.902071373976832547e+03,1.901477009800144742e+03,1.901434077006462303e+03,1.902737091654847973e+03
1.900494967269129120e+03,1.902435248194634369e+03,1.902090551194948603e+03,1.901524114339927792e+03,1.901486035220233134e+03,1.902747270010953798e+03
1.900544769776047360e+03,1.902466927856992697e+03,1.902110020306765364e+03,1.901572950106712142e+03,1.901555274472944348e+03,1.902763437962423268e+03
1.900597562408447402e+03,1.902510701413549441e+03,1.902139648578269544e+03,1.901587939805002179e+03,1.901596266298545288e+03,1.902787811330564409e+03
1.900673306466636632e+03,1.902532528136061728e+03,1.902163420745150916e+03,1.901637237177422321e+03,1.901644318798741097e+03,1.902799029209182436e+03
1.900762691639509967e+03,1.902561383772230101e+03,1.902200489404442123e+03,1.901685321857772578e+03,1.901690597981449173e+03,1.902812706427950161e+03
1.900828559452553236e+03,1.902579520340001181e+03,1.902262675884308010e+03,1.901738467690708603e+03,1.901790508103337288e+03,1.902815693400038072e+03
1.900885364591084226e+03,1.902599307541496046e+03,1.902283717279039593e+03,1.901778570606959647e+03,1.901829333069656968e+03,1.902821303408441509e+03
1.900949922994746430e+03,1.902618747582652986e+03,1.902320681622848042e+03,1.901832350224838819e+03,1.901859825869165206e+03,1.902837724497084537e+03
1.900992122723659122e+03,1.902642595626586854e+03,1.902358501474606555e+03,1.901852837129100408e+03,1.901889835400579159e+03,1.902866887131491694e+03
