1.097616156256912291e+03,1.097616156256912291e+03,1.097616156256912291e+03,1.097616156256912291e+03,1.097616156256912291e+03,1.097616156256912291e+03
1.097616156256912291e+03,1.097616156256912291e+03,1.097616156256912291e+03,1.097616156256912291e+03,1.097616156256912291e+03,1.097616156256912291e+03
1.097616156256912291e+03,1.097616156256912291e+03,1.097616156256912291e+03,1.097616156256912291e+03,1.097616156256912291e+03,1.097616156256912291e+03
1.097616156256912291e+03,1.097616156256912291e+03,1.097616156256912291e+03,1.097616156256912291e+03,1.097616156256912291e+03,1.097616156256912291e+03
1.097616156256912291e+03,1.097616156256912291e+03,1.097801625469693590e+03,1.097725028916136580e+03,1.097616156256912291e+03,1.097616156256912291e+03
1.097616156256912291e+03,1.097616156256912291e+03,1.097801625469693590e+03,1.097779337877158014e+03,1.097616156256912291e+03,1.097616156256912291e+03
1.097616156256912291e+03,1.097616156256912291e+03,1.097841855974668761e+03,1.097779337877158014e+03,1.097616156256912291e+03,1.097616156256912291e+03
1.097616156256912291e+03,1.097616156256912291e+03,1.097897407529754219e+03,1.097820969553633859e+03,1.097753841799381917e+03,1.097616156256912291e+03
1.097616156256912291e+03,1.097616156256912291e+03,1.097937602169810134e+03,1.097820969553633859e+03,1.097913227528367315e+03,1.097656366189060691e+03
1.097616156256912291e+03,1.097616156256912291e+03,1.098006221457028914e+03,1.097820969553633859e+03,1.097913227528367315e+03,1.097732781490499519e+03
1.097616156256912291e+03,1.097656365079551051e+03,1.098107829265345799e+03,1.097820969553633859e+03,1.097990041157069300e+03,1.097958363774475401e+03
1.097616156256912291e+03,1.097692580003169724e+03,1.098198455101983882e+03,1.097801636710602907e+03,1.098034163640254746e+03,1.098161741372526194e+03
1.097616156256912291e+03,1.097845616802361292e+03,1.098326997402741426e+03,1.097841972568013489e+03,1.098121404305884653e+03,1.098389979554848196e+03
1.097616156256912291e+03,1.097874483942485767e+03,1.098437596986962944e+03,1.097878302291101136e+03,1.098286251526505566e+03,1.098771637124730205e+03
1.097616156256912291e+03,1.098224524115567874e+03,1.098640291551070050e+03,1.097878302291101136e+03,1.098556157667489060e+03,1.099213619886315655e+03
1.097616156256912291e+03,1.098290611686385319e+03,1.098715463730605961e+03,1.097910830706572369e+03,1.098816700551950817e+03,1.100097885695431614e+03
1.097616156256912291e+03,1.098426182934735834e+03,1.099105487207298211e+03,1.098129038579515736e+03,1.099078725253642233e+03,1.100629909339527785e+03
1.097656357119398990e+03,1.098626774763179583e+03,1.099363697671578166e+03,1.098477507020555095e+03,1.099285168325925724e+03,1.101205053935465912e+03
1.097656357119398990e+03,1.098941761894222964e+03,1.099465131397967752e+03,1.098949661716186483e+03,1.099465762911201409e+03,1.101711594351846088e+03
1.097696556029291060e+03,1.099378675956334064e+03,1.099750834932227917e+03,1.099269224454546247e+03,1.099488212646973352e+03,1.102400764969941520e+03
1.097958410247837719e+03,1.100126340420282304e+03,1.100131494199772987e+03,1.099453787364716163e+03,1.099536473961621823e+03,1.103153014632824352e+03
1.098034835568782682e+03,1.100802516375723144e+03,1.100835919907844527e+03,1.099954258344700293e+03,1.099659149012220951e+03,1.103573346673111246e+03
1.098333271643296257e+03,1.101329047805307482e+03,1.101651561409946453e+03,1.100552983374764381e+03,1.099930121843111920e+03,1.104163424938642720e+03
1.098362117727067471e+03,1.101962415271284272e+03,1.102066203529465156e+03,1.100910800612585035e+03,1.100121099836785106e+03,1.104679790331553477e+03
1.098448932858397256e+03,1.102354932458538087e+03,1.102480570193921039e+03,1.101199699666229435e+03,1.100202439841757041e+03,1.105598174465761758e+03
1.098590044259967044e+03,1.102761427785406113e+03,1.103098525262602379e+03,1.101548725176809967e+03,1.100298001545389070e+03,1.106712473573454872e+03
1.098666519992258372e+03,1.103513421631448864e+03,1.103411750395191348e+03,1.101920737666559262e+03,1.100667049985762560e+03,1.107805080400851239e+03
1.098753757731167525e+03,1.104048778984181581e+03,1.103776382452593452e+03,1.102369759347028094e+03,1.100925453261951589e+03,1.109056143059853639e+03
1.098762752390060996e+03,1.104692325183749062e+03,1.104214744330988651e+03,1.102842168293655050e+03,1.101096586726257783e+03,1.109980758853345378e+03
1.098844186456560237e+03,1.105394230304776329e+03,1.104774426217982409e+03,1.103349859163826068e+03,1.101399268087744076e+03,1.110826268005722341e+03
