1.097616156257175589e+03,1.097616156257175589e+03,1.097616156257175589e+03,1.097616156257175589e+03,1.097616156257175589e+03,1.097616156257175589e+03
1.097616156257175589e+03,1.097616156257175589e+03,1.097732722511000929e+03,1.097696587781373864e+03,1.097656338601136895e+03,1.097616156257175589e+03
1.097616156257175589e+03,1.097656369215302448e+03,1.097929905281581341e+03,1.097732831910769846e+03,1.097736783119430811e+03,1.097736744197597545e+03
1.097616156257175589e+03,1.098014274714910471e+03,1.098290480218497123e+03,1.097801574508490148e+03,1.097933931081514856e+03,1.098396893263144420e+03
1.097696611858689494e+03,1.098364516345121274e+03,1.098656371831109936e+03,1.098185136840554151e+03,1.098046829227980879e+03,1.099095001327479395e+03
1.097937927646150456e+03,1.099131479951889787e+03,1.099395232401064504e+03,1.098842693527851907e+03,1.098357045155265496e+03,1.100028596374842664e+03
1.097937927646150456e+03,1.099855283761065266e+03,1.100003253459734424e+03,1.099304037916324887e+03,1.099003344328632465e+03,1.101434643794182193e+03
1.098135155362731211e+03,1.100753964076567172e+03,1.101035332084699803e+03,1.099654646213364686e+03,1.099727028277891122e+03,1.102756471298712313e+03
1.098376778277634685e+03,1.101575016204891881e+03,1.101778722178936732e+03,1.100268416020267523e+03,1.100357379401248863e+03,1.103904904271658779e+03
1.098570141014640058e+03,1.102154210483835413e+03,1.102556303265253518e+03,1.100980110894740164e+03,1.100967887094753905e+03,1.104706040146198120e+03
1.099082352605330470e+03,1.102896110936268769e+03,1.103281764832683621e+03,1.101444414583196931e+03,1.101844002066632356e+03,1.105295462407444120e+03
1.099979567913411529e+03,1.103782677516524700e+03,1.103993371220571134e+03,1.102159191296849485e+03,1.102327655634347593e+03,1.106325617081728069e+03
1.100551172453045410e+03,1.104445012298265510e+03,1.104518675927253753e+03,1.102957695927324721e+03,1.103250698690330637e+03,1.107133592395042797e+03
1.101070815418552684e+03,1.105090402164942816e+03,1.105346924125108671e+03,1.103311210241981144e+03,1.103537614891897420e+03,1.108102907443562799e+03
1.101497264820826103e+03,1.105606378105037720e+03,1.105999371340853031e+03,1.103882968558633138e+03,1.103913126767667109e+03,1.108760906429502029e+03
1.101850906042105635e+03,1.106383948822431648e+03,1.106698211702296248e+03,1.104532210878237493e+03,1.104456655065492214e+03,1.109516708985157493e+03
