1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03,1.126928591845202391e+03
